Message_Id,Movement_Type,Acid,AC_Type,IFR_VFR,Departure Airport,Departure Runway,Departure Date UTC,Arrival Airport,Arrival Runway,Arrival Date UTC,Civil Registration,Comments,Service Type,Site Code,Class
66811750,D,WJA710,B738,I ,CYOW,14,09/05/2017 2:22,CYYZ,0,09/05/2017 2:22,CGWSR,DVRSN,ATC,CYOW,I
66811639,A,JZA660,DH8A,I ,CYXU,0,09/05/2017 2:13,CYOW,25,09/05/2017 2:13,CFPON,WX AVOIDANCE RTE,ATC,CYOW,I
66811429,D,ACA477,A320,I ,CYOW,14,09/05/2017 2:00,CYYZ,0,09/05/2017 2:00,CFDRK,TCAS,ATC,CYOW,I
66811379,A,JZA453,CRJ2,I ,KDCA,0,09/05/2017 1:52,CYOW,25,09/05/2017 1:52,CFFJA,,ATC,CYOW,I
66811217,D,NDL765,PC12,I ,CYOW,25,09/05/2017 1:39,CYRQ,0,09/05/2017 1:39,CGPSQ,,ATC,CYOW,I
66811104,D,JZA636,CRJ9,I ,CYOW,14,09/05/2017 1:32,CYHZ,0,09/05/2017 1:32,CFTJZ,,ATC,CYOW,I
66811022,D,POE244,DH8D,I ,CYOW,25,09/05/2017 1:30,CYTZ,0,09/05/2017 1:30,CGLQC,TCAS EQUIPPED,ATC,CYOW,I
66810921,D,POE248,DH8D,I ,CYOW,25,09/05/2017 1:25,CYTZ,0,09/05/2017 1:25,CGKQF,TCAS EQUIPPED,ATC,CYOW,I
66810789,D,ACA838,B763,I ,CYOW,14,09/05/2017 1:12,EDDF,0,09/05/2017 1:12,CFCAB,ADSB TCAS7.1,ATC,CYOW,I
66810582,D,JZA798,CRJ2,I ,CYOW,14,09/05/2017 1:00,CYFC,0,09/05/2017 1:00,CFEJA,,ATC,CYOW,I
66810567,D,ACA363,E190,I ,CYOW,14,09/05/2017 0:57,CYEG,0,09/05/2017 0:57,CFHKE,TCAS,ATC,CYOW,I
66810541,A,NDL765,PC12,I ,KFOK,0,09/05/2017 0:55,CYOW,25,09/05/2017 0:55,NDL765,FLTPLAN 2032628900,ATC,CYOW,I
66810555,D,LF4,A139,V ,CYOW,60,09/05/2017 0:54,CPS6,60,09/05/2017 0:54,CGYNH,MEDEVAC,ATC,CYOW,I
66810346,D,JZA14,DH8D,I ,CYOW,14,09/05/2017 0:45,CYUL,0,09/05/2017 0:45,CGGMI,,ATC,CYOW,I
66810353,D,SWG371,B738,I ,CYOW,14,09/05/2017 0:41,CYQB,0,09/05/2017 0:41,CFLSW,,ATC,CYOW,I
66810335,A,POE243,DH8D,I ,CYTZ,0,09/05/2017 0:41,CYOW,25,09/05/2017 0:41,CGLQC,TCAS EQUIPPED,ATC,CYOW,I
66810280,A,KEW101,LJ35,I ,CYFB,0,09/05/2017 0:38,CYOW,25,09/05/2017 0:38,CGYFB,MEDEVAC,ATC,CYOW,I
66810065,D,WJA225,B737,I ,CYOW,14,09/05/2017 0:24,CYEG,0,09/05/2017 0:24,CFBWS,ADSB,ATC,CYOW,I
66810047,D,POE238,DH8D,I ,CYOW,25,09/05/2017 0:22,CYTZ,0,09/05/2017 0:22,CFLQY,TCAS EQUIPPED,ATC,CYOW,I
66810059,A,JZA979,CRJ9,I ,CYUL,0,09/05/2017 0:21,CYOW,25,09/05/2017 0:21,CFTJZ,,ATC,CYOW,I
66809679,D,POE242,DH8D,I ,CYOW,25,09/05/2017 0:02,CYTZ,0,09/05/2017 0:02,CGLQV,TCAS EQUIPPED,ATC,CYOW,I
66809681,A,JZA49,CRJ2,I ,KBOS,0,09/05/2017 0:02,CYOW,25,09/05/2017 0:02,CFEJA,,ATC,CYOW,I
66809625,A,ACA473,E190,I ,CYUL,0,09/04/2017 23:59,CYOW,25,09/04/2017 23:59,CFHKE,TCAS,ATC,CYOW,I
66809643,D,ASH6308,CRJ7,I ,CYOW,14,09/04/2017 23:56,KIAD,0,09/04/2017 23:56,N522LR,,ATC,CYOW,I
66809644,A,WJA258,B737,I ,CYWG,0,09/04/2017 23:56,CYOW,25,09/04/2017 23:56,CFKWS,,ATC,CYOW,I
66809553,A,AWI4225,CRJ2,I ,KPHL,0,09/04/2017 23:53,CYOW,25,09/04/2017 23:53,N410AW,,ATC,CYOW,I
66809475,A,POE248,DH8D,I ,CYHZ,0,09/04/2017 23:50,CYOW,25,09/04/2017 23:50,CGKQF,TCAS EQUIPPED,ATC,CYOW,I
66809406,A,SWG371,B738,I ,MUVR,0,09/04/2017 23:44,CYOW,14,09/04/2017 23:44,CFLSW,,ATC,CYOW,I
66809294,A,ACA462,E190,I ,CYYZ,0,09/04/2017 23:40,CYOW,25,09/04/2017 23:40,CFNAI,TCAS,ATC,CYOW,I
66809297,A,POE238,DH8D,I ,CYHZ,0,09/04/2017 23:36,CYOW,25,09/04/2017 23:36,CFLQY,TCAS EQUIPPED,ATC,CYOW,I
66809230,D,JZA856,CRJ2,I ,CYOW,14,09/04/2017 23:33,KEWR,0,09/04/2017 23:33,CGGJA,,ATC,CYOW,I
66809216,A,JZA637,DH8D,I ,CYHZ,0,09/04/2017 23:32,CYOW,25,09/04/2017 23:32,CGGMI,,ATC,CYOW,I
66809180,A,WJA710,B738,I ,CYVR,0,09/04/2017 23:25,CYOW,25,09/04/2017 23:25,CGWSR,,ATC,CYOW,I
66809054,D,WJA613,B738,I ,CYOW,14,09/04/2017 23:22,CYYC,0,09/04/2017 23:22,CGRTB,ADSB,ATC,CYOW,I
66809037,A,WEN3485,DH8D,I ,CYHZ,0,09/04/2017 23:22,CYOW,25,09/04/2017 23:22,CGJWE,,ATC,CYOW,I
66809006,A,CNK735,H25B,I ,CYSN,0,09/04/2017 23:20,CYOW,25,09/04/2017 23:20,CFMIX,PHONE 14037304277 E 0210 P 3 R E S M J F D 1 8 C Y A WHT BL OR C NORDIN KENT,ATC,CYOW,I
66808985,D,JZA638,DH8D,I ,CYOW,14,09/04/2017 23:17,CYHZ,0,09/04/2017 23:17,CGJZR,,ATC,CYOW,I
66809005,A,CFJNS,CL60,I ,KTEB,0,09/04/2017 23:17,CYOW,25,09/04/2017 23:17,CFJNS,,ATC,CYOW,I
66808938,A,ACA460,E190,I ,CYYZ,0,09/04/2017 23:13,CYOW,25,09/04/2017 23:13,,,ATC,CYOW,I
66808755,D,WWI84,CL60,I ,CYOW,32,09/04/2017 23:01,CYUL,0,09/04/2017 23:01,N843GS,PHONE 0016027269990 CDR CAPABLE WWI IS WORLDWIDE NRP OFFSHORE CAPABLE E/0351 P/3 R/U S/M J/LF D/2 24 C Y A/WHT BLU C/TIMOTHY GAYLORD,ATC,CYOW,I
66808705,A,WJA368,B737,I ,CYYZ,0,09/04/2017 22:59,CYOW,25,09/04/2017 22:59,,,ATC,CYOW,I
66808443,A,ASH6308,CRJ7,I ,KIAD,0,09/04/2017 22:45,CYOW,25,09/04/2017 22:45,N522LR,,ATC,CYOW,I
66808337,A,ACA268,A320,I ,CYWG,0,09/04/2017 22:34,CYOW,25,09/04/2017 22:34,CFTJS,TCAS,ATC,CYOW,I
66808268,A,ACA889,B763,I ,EGLL,0,09/04/2017 22:31,CYOW,25,09/04/2017 22:31,CFCAB,ADSB TCAS7.1,ATC,CYOW,I
66808233,D,POE237,DH8D,I ,CYOW,14,09/04/2017 22:28,CYHZ,0,09/04/2017 22:28,CGLQP,TCAS EQUIPPED,ATC,CYOW,I
66808152,D,ASQ4119,E145,I ,CYOW,14,09/04/2017 22:21,KEWR,0,09/04/2017 22:21,N12563,,ATC,CYOW,I
66808080,D,JZA452,CRJ2,I ,CYOW,14,09/04/2017 22:17,KDCA,0,09/04/2017 22:17,CFFJA,,ATC,CYOW,I
66808012,D,WJA24,B737,I ,CYOW,14,09/04/2017 22:15,CYYT,0,09/04/2017 22:15,CFWSK,ADSB,ATC,CYOW,I
66808010,D,JZA966,CRJ9,I ,CYOW,14,09/04/2017 22:13,CYUL,0,09/04/2017 22:13,CFTJZ,,ATC,CYOW,I
66807934,D,WEN3506,DH8D,I ,CYOW,14,09/04/2017 22:07,CYHZ,0,09/04/2017 22:07,CFUWE,,ATC,CYOW,I
66807801,D,ACA345,A320,I ,CYOW,14,09/04/2017 22:01,CYVR,0,09/04/2017 22:01,CFLSU,TCAS,ATC,CYOW,I
66807731,A,JZA985,DH8D,I ,CYUL,0,09/04/2017 21:58,CYOW,25,09/04/2017 21:58,CGJZR,,ATC,CYOW,I
66807653,D,POE240,DH8D,I ,CYOW,14,09/04/2017 21:54,CYTZ,0,09/04/2017 21:54,CGLQZ,TCAS EQUIPPED,ATC,CYOW,I
66807569,A,POE237,DH8D,I ,CYTZ,0,09/04/2017 21:50,CYOW,25,09/04/2017 21:50,CGLQP,TCAS EQUIPPED,ATC,CYOW,I
66807581,A,WJA224,B738,I ,CYEG,0,09/04/2017 21:46,CYOW,25,09/04/2017 21:46,CGRTB,ADSB,ATC,CYOW,I
66807466,A,WEN3470,DH8D,I ,CYYZ,0,09/04/2017 21:44,CYOW,25,09/04/2017 21:44,CGWEP,,ATC,CYOW,I
66807476,D,GJE86,GLF3,I ,CYOW,14,09/04/2017 21:44,KVNY,0,09/04/2017 21:44,N109DD,,ATC,CYOW,I
66807362,D,JZA984,DH8A,I ,CYOW,14,09/04/2017 21:40,CYUL,0,09/04/2017 21:40,CGONJ,,ATC,CYOW,I
66807368,A,ACA474,A320,I ,CYYZ,0,09/04/2017 21:39,CYOW,25,09/04/2017 21:39,CFDRK,TCAS,ATC,CYOW,I
66807250,A,FAB861,B734,I ,CYFB,0,09/04/2017 21:35,CYOW,25,09/04/2017 21:35,CFFNM,,ATC,CYOW,I
66807258,D,ACA360,E190,I ,CYOW,14,09/04/2017 21:34,CYUL,0,09/04/2017 21:34,CFHKE,TCAS,ATC,CYOW,I
