Message_Id,Movement_Type,Acid,AC_Type,IFR_VFR,Departure Airport,Departure Runway,Departure Date UTC,Arrival Airport,Arrival Runway,Arrival Date UTC,Civil Registration,Comments,Service Type,Site Code,Class
66814018,A,TSC80,A332,I ,CYUL,A,09/05/2017 12:15,CYYZ,24R,09/05/2017 12:15,CGJDA,ADSB TCAS AGCS EQUIPPED CALL SIGN AIR TRANSAT RVR/175,ATC,CYYZ,I
66813989,D,ACA1121,E190,I ,CYYZ,23,09/05/2017 12:14,CYXE,0,09/05/2017 12:14,CFMZB,TCAS,ATC,CYYZ,I
66814006,A,ACA701,A320,I ,KLGA,A,09/05/2017 12:14,CYYZ,24R,09/05/2017 12:14,CFKPT,TCAS,ATC,CYYZ,I
66813994,A,WJA520,B737,I ,CYWG,A,09/05/2017 12:14,CYYZ,23,09/05/2017 12:14,CGWAZ,,ATC,CYYZ,I
66813998,D,WJA324,B737,I ,CYYZ,24R,09/05/2017 12:12,CYYT,0,09/05/2017 12:12,CGWSU,,ATC,CYYZ,I
66814003,A,ACA754,B763,I ,KSFO,A,09/05/2017 12:11,CYYZ,24R,09/05/2017 12:11,CFTCA,ADSB TCAS7.1,ATC,CYYZ,I
66813982,D,ACA135,B763,I ,CYYZ,23,09/05/2017 12:11,CYYC,0,09/05/2017 12:11,CFCAG,ADSB NRP TCAS7.1,ATC,CYYZ,I
66813970,A,ETH502,B788,I ,EIDW,A,09/05/2017 12:11,CYYZ,23,09/05/2017 12:11,ETASI,ADSB TCAS II,ATC,CYYZ,I
66813956,D,WJA1236,B738,I ,CYYZ,24R,09/05/2017 12:09,KMCO,0,09/05/2017 12:09,CGWBU,ADSB,ATC,CYYZ,I
66813955,A,ACA607,A321,I ,CYHZ,A,09/05/2017 12:09,CYYZ,23,09/05/2017 12:09,CGJWD,TCAS,ATC,CYYZ,I
66813961,A,ACA182,B788,I ,CYVR,A,09/05/2017 12:09,CYYZ,24R,09/05/2017 12:09,CGHPX,ADSB TCAS 7.1,ATC,CYYZ,I
66813935,A,MSR995,B77W,I ,HECA,A,09/05/2017 12:07,CYYZ,23,09/05/2017 12:07,SUGDO,ADSB AGCS TCAS,ATC,CYYZ,I
66813940,D,ROU1706,A321,I ,CYYZ,24R,09/05/2017 12:07,CYYG,0,09/05/2017 12:07,CFJOK,TCAS OPERATED ON BEHALF OF ACA,ATC,CYYZ,I
66813960,A,ACA401,A320,I ,CYUL,A,09/05/2017 12:07,CYYZ,24R,09/05/2017 12:07,CFFWM,TCAS,ATC,CYYZ,I
66813905,A,WEN3218,DH8D,I ,CYQT,A,09/05/2017 12:05,CYYZ,23,09/05/2017 12:05,CGWEJ,,ATC,CYYZ,I
66813910,A,GGN7360,CRJ2,I ,KDTW,A,09/05/2017 12:05,CYYZ,24R,09/05/2017 12:05,CGKEM,,ATC,CYYZ,I
66813911,D,JZA20,DH8A,I ,CYYZ,24R,09/05/2017 12:04,KBDL,0,09/05/2017 12:04,CGION,,ATC,CYYZ,I
66813907,A,ACA441,E190,I ,CYOW,A,09/05/2017 12:03,CYYZ,23,09/05/2017 12:03,CFHKE,TCAS,ATC,CYYZ,I
66813906,D,WEN3600,DH8D,I ,CYYZ,24R,09/05/2017 12:03,KBOS,0,09/05/2017 12:03,CGEEN,,ATC,CYYZ,I
66813912,A,WJA245,B738,I ,CYQY,A,09/05/2017 12:03,CYYZ,24R,09/05/2017 12:03,CGWSX,ADSB,ATC,CYYZ,I
66813918,A,ROU1854,A321,I ,KLAS,A,09/05/2017 12:01,CYYZ,23,09/05/2017 12:01,CFJQD,NRP TCAS OPERATED ON BEHALF OF ACA,ATC,CYYZ,I
66813901,D,GGN7315,CRJ2,I ,CYYZ,24R,09/05/2017 12:01,KRDU,0,09/05/2017 12:01,CGNJA,,ATC,CYYZ,I
66813895,A,GGN7375,CRJ2,I ,KIAD,A,09/05/2017 12:01,CYYZ,24R,09/05/2017 12:01,CGKEZ,,ATC,CYYZ,I
66813891,O,MEDIA5,ZZZZ,V ,ZZZZ,88,09/05/2017 12:00,ZZZZ,88,09/05/2017 12:00,,,ATC,CYYZ,O
66813874,D,DAL2467,B712,I ,CYYZ,24R,09/05/2017 11:59,KATL,0,09/05/2017 11:59,N968AT,NRP WXRTE,ATC,CYYZ,I
66813869,A,WJA331,B736,I ,CYYG,A,09/05/2017 11:59,CYYZ,24R,09/05/2017 11:59,CGBWS,,ATC,CYYZ,I
66813863,D,JZA643,DH8D,I ,CYYZ,23,09/05/2017 11:59,CYXU,0,09/05/2017 11:59,CGGFP,,ATC,CYYZ,I
66813853,A,GGN7358,CRJ2,I ,KCVG,A,09/05/2017 11:58,CYYZ,23,09/05/2017 11:58,CGOJA,,ATC,CYYZ,I
66813859,D,CFRYS,LJ45,I ,CYYZ,24R,09/05/2017 11:57,CCR3,0,09/05/2017 11:57,CFRYS,PHONE 0014102662266 E/0238 P/6 R/E A/WHT BLK YEL C/DAVE PULLAN,ATC,CYYZ,I
66813875,A,WJA1103,B738,I ,KLAX,A,09/05/2017 11:57,CYYZ,24R,09/05/2017 11:57,CGWSV,,ATC,CYYZ,I
66813864,A,WJA308,B737,I ,CYMM,A,09/05/2017 11:56,CYYZ,23,09/05/2017 11:56,CGWSO,ADSB,ATC,CYYZ,I
66813854,A,WEN3513,DH8D,I ,CYUL,A,09/05/2017 11:55,CYYZ,24R,09/05/2017 11:55,CGWEQ,,ATC,CYYZ,I
66813824,D,GGN7331,CRJ1,I ,CYYZ,23,09/05/2017 11:54,KBNA,0,09/05/2017 11:54,CGKEP,,ATC,CYYZ,I
66813831,A,WJA243,B737,I ,CYHZ,A,09/05/2017 11:54,CYYZ,23,09/05/2017 11:54,CGWBN,,ATC,CYYZ,I
66813821,D,GAJ827,B350,I ,CYYZ,24R,09/05/2017 11:54,KTEB,0,09/05/2017 11:54,N827UP,DULL GAJ GAMA JET,ATC,CYYZ,I
66813806,A,CGDLI,CL60,I ,CYUL,A,09/05/2017 11:53,CYYZ,24R,09/05/2017 11:53,CGDLI,,ATC,CYYZ,I
66813813,A,WEN3441,DH8D,I ,CYQM,A,09/05/2017 11:52,CYYZ,24R,09/05/2017 11:52,CFENJ,,ATC,CYYZ,I
66813822,D,GGN7385,CRJ2,I ,CYYZ,23,09/05/2017 11:51,KSTL,0,09/05/2017 11:51,CGKEJ,,ATC,CYYZ,I
66813818,A,JZA909,DH8D,I ,CYQB,A,09/05/2017 11:51,CYYZ,23,09/05/2017 11:51,CGGND,,ATC,CYYZ,I
66813791,A,WJA357,B737,I ,CYOW,A,09/05/2017 11:50,CYYZ,23,09/05/2017 11:50,CFIWJ,,ATC,CYYZ,I
66813796,A,WJA648,B738,I ,CYYC,A,09/05/2017 11:50,CYYZ,24R,09/05/2017 11:50,CFLBV,ADSB,ATC,CYYZ,I
66813794,A,SKV7569,E170,I ,CYUL,A,09/05/2017 11:48,CYYZ,24R,09/05/2017 11:48,CFEIX,TCAS SKV CALLSIGN MAPLE,ATC,CYYZ,I
66813776,A,CGRCY,CL30,I ,CYTN,A,09/05/2017 11:48,CYYZ,23,09/05/2017 11:48,CGRCY,ADSB PHONE 9028733997 SATCOM DIRECT 13212051860 TSA AUTH NUMBER 2016INT127647 E 0615 P 8 R VE S M J L D 3 12 C Y A WHT BRN C DAVID HOGG,ATC,CYYZ,I
66813782,D,SKV7608,E170,I ,CYYZ,24R,09/05/2017 11:47,KDCA,0,09/05/2017 11:47,CFEKD,TCAS SKV CALLSIGN MAPLE,ATC,CYYZ,I
66813781,D,GGN7358,CRJ2,I ,KCVG,99,09/05/2017 11:46,CYYZ,99,09/05/2017 11:46,CGOJA,,ATC,CYYZ,L
66813780,A,GGN7358,CRJ2,I ,KCVG,99,09/05/2017 11:46,CYYZ,99,09/05/2017 11:46,CGOJA,,ATC,CYYZ,L
66813795,A,ACA517,E190,I ,KBOS,A,09/05/2017 11:46,CYYZ,24R,09/05/2017 11:46,CFHOS,TCAS,ATC,CYYZ,I
66813748,D,ACA183,B77W,I ,CYYZ,23,09/05/2017 11:45,CYVR,0,09/05/2017 11:45,CFIUL,ADSB NRP TCAS 7.1,ATC,CYYZ,I
66813756,A,JZA530,DH8D,I ,CYQT,A,09/05/2017 11:45,CYYZ,23,09/05/2017 11:45,CFSRJ,,ATC,CYYZ,I
66813744,A,GGN7285,B190,I ,KSYR,A,09/05/2017 11:45,CYYZ,24R,09/05/2017 11:45,CGORN,,ATC,CYYZ,I
66813747,A,WEN3403,DH8D,I ,CYQB,A,09/05/2017 11:44,CYYZ,23,09/05/2017 11:44,CFENO,,ATC,CYYZ,I
66813750,A,GGN7307,CRJ2,I ,KPIT,A,09/05/2017 11:43,CYYZ,24R,09/05/2017 11:43,CFWJF,,ATC,CYYZ,I
66813743,A,SWG806,B738,I ,CYVR,A,09/05/2017 11:42,CYYZ,23,09/05/2017 11:42,CFYJD,,ATC,CYYZ,I
66813764,A,WJA730,B738,I ,CYVR,A,09/05/2017 11:41,CYYZ,24R,09/05/2017 11:41,CFPLS,ADSB,ATC,CYYZ,I
66813723,D,ASH6073,E75L,I ,CYYZ,23,09/05/2017 11:40,KIAH,0,09/05/2017 11:40,N88325,,ATC,CYYZ,I
66813731,A,ACA788,B763,I ,KLAX,A,09/05/2017 11:40,CYYZ,23,09/05/2017 11:40,CFCAF,ADSB NRP TCAS7.1,ATC,CYYZ,I
66813720,D,WJA260,B737,I ,CYYZ,24R,09/05/2017 11:38,CYHZ,0,09/05/2017 11:38,CFBWS,ADSB,ATC,CYYZ,I
66813719,A,GGN7289,B190,I ,KROC,A,09/05/2017 11:38,CYYZ,24R,09/05/2017 11:38,,,ATC,CYYZ,I
66813715,A,GGN7310,CRJ2,I ,KIND,A,09/05/2017 11:37,CYYZ,23,09/05/2017 11:37,CFWRS,,ATC,CYYZ,I
66813714,A,GGN7314,CRJ1,I ,KRDU,A,09/05/2017 11:36,CYYZ,24R,09/05/2017 11:36,CFWJI,,ATC,CYYZ,I
66813703,A,PWC328,J328,I ,CYUL,A,09/05/2017 11:35,CYYZ,23,09/05/2017 11:35,PWC328,PWC=PRATT,ATC,CYYZ,I
66813706,A,SKV7533,E170,I ,KPHL,A,09/05/2017 11:32,CYYZ,24R,09/05/2017 11:32,CFEJP,TCAS SKV CALLSIGN MAPLE,ATC,CYYZ,I
66813702,D,RPA4444,E75S,I ,CYYZ,23,09/05/2017 11:31,KCLT,0,09/05/2017 11:31,N138HQ,,ATC,CYYZ,I
66813681,A,SKV7649,E170,I ,KEWR,A,09/05/2017 11:30,CYYZ,24R,09/05/2017 11:30,CFRQN,TCAS SKV CALLSIGN MAPLE,ATC,CYYZ,I
66813664,A,CFRYS,LJ45,I ,CCR3,A,09/05/2017 11:27,CYYZ,23,09/05/2017 11:27,CFRYS,PHONE 0014102662266,ATC,CYYZ,I
66813645,D,WJA427,B738,I ,CYYZ,23,09/05/2017 11:22,CYEG,0,09/05/2017 11:22,CFKRF,ADSB,ATC,CYYZ,I
66813641,A,JZA320,DH8A,I ,CYAM,A,09/05/2017 11:22,CYYZ,23,09/05/2017 11:22,CGONR,,ATC,CYYZ,I
66813651,A,ACA1132,E190,I ,CYXE,A,09/05/2017 11:20,CYYZ,24R,09/05/2017 11:20,CFHKA,NRP TCAS,ATC,CYYZ,I
66813623,D,ACA440,E190,I ,CYYZ,23,09/05/2017 11:19,CYOW,0,09/05/2017 11:19,CFNAI,TCAS,ATC,CYYZ,I
66813613,A,WEN3409,DH8D,I ,CYFC,A,09/05/2017 11:19,CYYZ,24R,09/05/2017 11:19,CFENY,,ATC,CYYZ,I
66813622,A,GGN7402,CRJ2,I ,KCLE,A,09/05/2017 11:18,CYYZ,24R,09/05/2017 11:18,CGTJA,,ATC,CYYZ,I
66813616,D,ROU1764,A319,I ,CYYZ,23,09/05/2017 11:17,MUSC,0,09/05/2017 11:17,CFZUG,NRP TCAS OPERATED ON BEHALF OF ACA,ATC,CYYZ,I
66813609,A,SWG802,B738,I ,CYVR,A,09/05/2017 11:16,CYYZ,24R,09/05/2017 11:16,CGOFW,,ATC,CYYZ,I
66813614,D,ACA400,A320,I ,CYYZ,23,09/05/2017 11:16,CYUL,0,09/05/2017 11:16,CFZUB,TCAS,ATC,CYYZ,I
66813620,A,WJA418,B738,I ,CYEG,A,09/05/2017 11:15,CYYZ,24R,09/05/2017 11:15,CGNDG,ADSB,ATC,CYYZ,I
66813596,D,WEN3510,DH8D,I ,CYYZ,23,09/05/2017 11:15,CYOW,0,09/05/2017 11:15,CFIWE,,ATC,CYYZ,I
66813599,D,WJA1200,B737,I ,CYYZ,23,09/05/2017 11:14,KLGA,0,09/05/2017 11:14,CGUWJ,ADSB,ATC,CYYZ,I
66813587,D,UAL547,B738,I ,CYYZ,23,09/05/2017 11:13,KORD,0,09/05/2017 11:13,N37277,NRP,ATC,CYYZ,I
66813606,A,ACA128,B763,I ,CYVR,A,09/05/2017 11:13,CYYZ,24R,09/05/2017 11:13,CFPCA,ADSB NRP TCAS 7.1,ATC,CYYZ,I
66813605,D,CGCCU,C510,I ,CYYZ,23,09/05/2017 11:12,CSE4,0,09/05/2017 11:12,,,ATC,CYYZ,I
66813603,A,ACA481,A321,I ,CYUL,A,09/05/2017 11:11,CYYZ,24R,09/05/2017 11:11,CGIUB,TCAS,ATC,CYYZ,I
66813570,D,FSY134,BE20,I ,CYYZ,23,09/05/2017 11:10,CYKX,0,09/05/2017 11:10,CGMNM,,ATC,CYYZ,I
66813572,A,SKV7609,E170,I ,KDCA,A,09/05/2017 11:10,CYYZ,24R,09/05/2017 11:10,CFEKS,TCAS SKV CALLSIGN MAPLE,ATC,CYYZ,I
66813558,A,GGN7351,CRJ2,I ,KBWI,A,09/05/2017 11:08,CYYZ,24R,09/05/2017 11:08,CGZJA,,ATC,CYYZ,I
66813557,D,ACA1190,A321,I ,CYYZ,23,09/05/2017 11:08,CYHZ,0,09/05/2017 11:08,CGIUF,TCAS,ATC,CYYZ,I
66813564,A,WJA519,B737,I ,CYDF,A,09/05/2017 11:07,CYYZ,24R,09/05/2017 11:07,CGGWJ,,ATC,CYYZ,I
66813566,D,WJA175,B738,I ,CYYZ,23,09/05/2017 11:07,CYWG,0,09/05/2017 11:07,CGKWJ,,ATC,CYYZ,I
66813554,D,SKV7542,E170,I ,CYYZ,23,09/05/2017 11:06,KATL,0,09/05/2017 11:06,CFEJL,TCAS SKV CALLSIGN MAPLE,ATC,CYYZ,I
66813534,A,WEN3504,DH8D,I ,CYXU,A,09/05/2017 11:03,CYYZ,24R,09/05/2017 11:03,CGKWE,,ATC,CYYZ,I
66813542,D,ACA688,E190,I ,CYYZ,23,09/05/2017 11:03,CYYT,0,09/05/2017 11:03,CFHNP,TCAS,ATC,CYYZ,I
66813528,A,GGN7338,CRJ2,I ,KCMH,A,09/05/2017 11:02,CYYZ,24R,09/05/2017 11:02,CGKGC,,ATC,CYYZ,I
66813530,D,ACA501,E190,I ,CYYZ,23,09/05/2017 11:02,KORD,0,09/05/2017 11:02,CFHNV,TCAS,ATC,CYYZ,I
66813543,D,AAL1259,MD83,I ,CYYZ,23,09/05/2017 11:01,KDFW,0,09/05/2017 11:01,N966TW,,ATC,CYYZ,I
66813526,A,JZA931,DH8D,I ,CYQM,A,09/05/2017 11:00,CYYZ,24R,09/05/2017 11:00,CGGFP,,ATC,CYYZ,I
66813484,D,ACA516,E190,I ,CYYZ,23,09/05/2017 11:00,KBOS,0,09/05/2017 11:00,CFHOY,TCAS,ATC,CYYZ,I
66813486,D,ACA700,A320,I ,CYYZ,23,09/05/2017 10:59,KLGA,0,09/05/2017 10:59,CGKOE,TCAS,ATC,CYYZ,I
66813508,A,WJA516,B737,I ,CYLW,A,09/05/2017 10:58,CYYZ,24R,09/05/2017 10:58,CGWSP,ADSB,ATC,CYYZ,I
66813482,D,ACA101,B789,I ,CYYZ,23,09/05/2017 10:57,CYVR,0,09/05/2017 10:57,CFGEI,ADSB TCAS 7.1,ATC,CYYZ,I
66813510,A,ACA469,A321,I ,CYOW,A,09/05/2017 10:57,CYYZ,24R,09/05/2017 10:57,CGITU,TCAS,ATC,CYYZ,I
66813489,A,JZA602,DH8A,I ,CYSB,A,09/05/2017 10:56,CYYZ,23,09/05/2017 10:56,CGJIG,,ATC,CYYZ,I
66813495,A,JZA498,DH8D,I ,CYQG,A,09/05/2017 10:55,CYYZ,24R,09/05/2017 10:55,CFSRY,,ATC,CYYZ,I
66813501,D,WJA701,B736,I ,CYYZ,23,09/05/2017 10:54,CYVR,0,09/05/2017 10:54,CGEWJ,,ATC,CYYZ,I
66813479,D,ACA131,A321,I ,CYYZ,23,09/05/2017 10:53,CYYC,0,09/05/2017 10:53,CFGKN,NRP TCAS,ATC,CYYZ,I
66813503,A,ROU1709,A319,I ,CYYG,A,09/05/2017 10:53,CYYZ,24R,09/05/2017 10:53,CGSJB,TCAS OPERATED ON BEHALF OF ACA,ATC,CYYZ,I
66813505,D,ENY3714,E145,I ,CYYZ,23,09/05/2017 10:52,KLGA,0,09/05/2017 10:52,N686AE,,ATC,CYYZ,I
66813480,D,ACA735,A321,I ,CYYZ,23,09/05/2017 10:52,KSFO,0,09/05/2017 10:52,CGJWN,NRP TCAS,ATC,CYYZ,I
66813481,D,SKV7564,E170,I ,CYYZ,23,09/05/2017 10:51,CYUL,0,09/05/2017 10:51,CFEJB,TCAS SKV CALLSIGN MAPLE,ATC,CYYZ,I
66813509,A,JZA1,DH8A,I ,CYGK,A,09/05/2017 10:51,CYYZ,24R,09/05/2017 10:51,CGION,,ATC,CYYZ,I
66813499,A,ACA689,E190,I ,CYYT,A,09/05/2017 10:51,CYYZ,23,09/05/2017 10:51,CFMYV,TCAS,ATC,CYYZ,I
66813504,A,JZA640,DH8D,I ,CYXU,A,09/05/2017 10:49,CYYZ,24R,09/05/2017 10:49,CGGNY,,ATC,CYYZ,I
66813485,D,SKV7644,E170,I ,CYYZ,23,09/05/2017 10:49,KEWR,0,09/05/2017 10:49,CFRQM,TCAS SKV CALLSIGN MAPLE,ATC,CYYZ,I
66813483,D,ACA7068,A319,I ,CYYZ,23,09/05/2017 10:48,TAPA,0,09/05/2017 10:48,CFYJI,TCAS 7.1,ATC,CYYZ,I
66813404,D,ACA161,A321,I ,CYYZ,23,09/05/2017 10:47,CYEG,0,09/05/2017 10:47,CFGKP,NRP TCAS,ATC,CYYZ,I
66813407,A,JZA945,DH8D,I ,CYSJ,A,09/05/2017 10:47,CYYZ,24R,09/05/2017 10:47,CGYJZ,,ATC,CYYZ,I
66813416,A,JZA282,DH8A,I ,CYTS,A,09/05/2017 10:47,CYYZ,23,09/05/2017 10:47,CGONX,,ATC,CYYZ,I
66813408,A,JZA953,DH8D,I ,CYFC,A,09/05/2017 10:46,CYYZ,24R,09/05/2017 10:46,CGIJZ,,ATC,CYYZ,I
66813406,D,ACA181,A321,I ,CYYZ,23,09/05/2017 10:45,CYVR,0,09/05/2017 10:45,CFGKZ,TCAS,ATC,CYYZ,I
66813448,A,ACA1110,E190,I ,CYQR,A,09/05/2017 10:44,CYYZ,24R,09/05/2017 10:44,CFMZB,TCAS,ATC,CYYZ,I
66813426,D,JZA641,DH8A,I ,CYYZ,23,09/05/2017 10:44,CYXU,0,09/05/2017 10:44,CFGRC,,ATC,CYYZ,I
66813425,D,WJA653,B737,I ,CYYZ,23,09/05/2017 10:43,CYYC,0,09/05/2017 10:43,CGWJG,ADSB,ATC,CYYZ,I
66813447,A,SKV7561,E170,I ,CYUL,A,09/05/2017 10:43,CYYZ,24R,09/05/2017 10:43,CFRQK,TCAS SKV CALLSIGN MAPLE,ATC,CYYZ,I
66813434,A,ACA605,A319,I ,CYHZ,A,09/05/2017 10:43,CYYZ,23,09/05/2017 10:43,CGBIP,TCAS,ATC,CYYZ,I
66813401,A,AMX692,B738,I ,MMMX,A,09/05/2017 10:41,CYYZ,24R,09/05/2017 10:41,XAAMB,TCAS EQUIPPED PLNS7B0EC,ATC,CYYZ,I
66813439,D,RPA3489,E75L,I ,CYYZ,23,09/05/2017 10:41,KEWR,0,09/05/2017 10:41,N724YX,,ATC,CYYZ,I
66813432,A,SKV7625,E170,I ,CYQX,A,09/05/2017 10:40,CYYZ,24R,09/05/2017 10:40,CFEKD,NRP TCAS SKV CALLSIGN MAPLE,ATC,CYYZ,I
66813419,D,HRT393,C560,I ,CYYZ,23,09/05/2017 10:40,KTEB,0,09/05/2017 10:40,CFCBQ,CALLSIGN CHARTRIGHT E/0220 P/TBN A/WHT BLK RED C/TBN,ATC,CYYZ,I
66813411,D,SWG817,B738,I ,CYYZ,23,09/05/2017 10:39,CYYT,0,09/05/2017 10:39,CFTJH,,ATC,CYYZ,I
66813414,D,ROU1810,A319,I ,CYYZ,23,09/05/2017 10:38,MMUN,0,09/05/2017 10:38,CGJVY,TCAS OPERATED ON BEHALF OF ACA,ATC,CYYZ,I
66813446,D,DAL1997,B712,I ,CYYZ,23,09/05/2017 10:37,KMSP,0,09/05/2017 10:37,N979AT,,ATC,CYYZ,I
66813433,A,ROU1703,A319,I ,CYDF,A,09/05/2017 10:37,CYYZ,24R,09/05/2017 10:37,CGBHR,TCAS OPERATED ON BEHALF OF ACA,ATC,CYYZ,I
66813438,D,EDV4100,CRJ9,I ,CYYZ,23,09/05/2017 10:36,KJFK,0,09/05/2017 10:36,N313PQ,,ATC,CYYZ,I
66813398,D,CFSEP,CL60,I ,CYYZ,23,09/05/2017 10:36,KDET,0,09/05/2017 10:36,CFSEP,ADSB PHONE 5144202999 TSA WAIVER 2017 INT 137544 CUSTOMS OVERFLIGHT EXEMPTION RVR 175 SAT 3212051433,ATC,CYYZ,I
66813440,D,DAL2551,B712,I ,CYYZ,23,09/05/2017 10:34,KATL,0,09/05/2017 10:34,N915AT,NRP WXRTE,ATC,CYYZ,I
66813429,A,BFF101,FA10,I ,CYOO,A,09/05/2017 10:34,CYYZ,24R,09/05/2017 10:34,CFZOP,,ATC,CYYZ,I
66813403,A,FDX148,DC10,I ,KMEM,A,09/05/2017 10:34,CYYZ,23,09/05/2017 10:34,N318FE,ADSB TCAS EQUIPPED,ATC,CYYZ,I
66813412,D,SWG682,B738,I ,CYYZ,23,09/05/2017 10:31,MUVR,0,09/05/2017 10:31,CFPRP,,ATC,CYYZ,I
66813422,D,AAL2449,A319,I ,CYYZ,23,09/05/2017 10:30,KMIA,0,09/05/2017 10:30,N3014R,,ATC,CYYZ,I
66813399,D,ASP524,C25A,I ,CYYZ,23,09/05/2017 10:30,CYEE,0,09/05/2017 10:30,CFASR,PHONE 18775882344 NONRNP10 E/0142 P/2 R/VE J/L A/WHT BLU GLD C/RYAN MOORE,ATC,CYYZ,I
66813445,A,ACA126,B77W,I ,CYVR,A,09/05/2017 10:26,CYYZ,23,09/05/2017 10:26,CFIVX,ADSB TCAS 7.1,ATC,CYYZ,I
66813421,A,WJA426,B737,I ,CYEG,A,09/05/2017 10:23,CYYZ,23,09/05/2017 10:23,CFBWS,ADSB,ATC,CYYZ,I
66813444,A,ACA158,A320,I ,CYYC,A,09/05/2017 10:21,CYYZ,23,09/05/2017 10:21,CFFWI,TCAS,ATC,CYYZ,I
66813442,A,WJA652,B738,I ,CYYC,A,09/05/2017 10:19,CYYZ,23,09/05/2017 10:19,CGWSZ,ADSB,ATC,CYYZ,I
66813420,A,ACA471,E190,I ,CYOW,A,09/05/2017 10:17,CYYZ,23,09/05/2017 10:17,CFNAI,TCAS,ATC,CYYZ,I
66813437,A,ACA178,A321,I ,CYEG,A,09/05/2017 10:15,CYYZ,23,09/05/2017 10:15,CGJVX,TCAS,ATC,CYYZ,I
66813374,A,UPS488,A306,I ,KSDF,A,09/05/2017 9:46,CYYZ,23,09/05/2017 9:46,N124UP,ADSB TCAS RVR/175,ATC,CYYZ,I
66813369,A,ACA156,A321,I ,CYYC,A,09/05/2017 9:30,CYYZ,23,09/05/2017 9:30,CGIUF,TCAS,ATC,CYYZ,I
66813373,A,ROU1983,A319,I ,MMMX,A,09/05/2017 9:14,CYYZ,23,09/05/2017 9:14,CFYJE,NRP TCAS 7.1 OPERATED ON BEHALF OF ACA PLNS3E81B,ATC,CYYZ,I
66813368,A,ACA176,A320,I ,CYEG,A,09/05/2017 9:11,CYYZ,15L,09/05/2017 9:11,CFZUB,TCAS,ATC,CYYZ,I
66813356,A,ACA43,B789,I ,VIDP,A,09/05/2017 8:49,CYYZ,23,09/05/2017 8:49,CFNOE,ADSB NRP TCAS 7 1,ATC,CYYZ,I
66813358,A,ACA091,B789,I ,SBGR,A,09/05/2017 8:47,CYYZ,23,09/05/2017 8:47,CFGEO,ADSB NRP TCAS 7 1 CYYZACAW,ATC,CYYZ,I
66813357,A,ACA093,B789,I ,SCEL,A,09/05/2017 8:45,CYYZ,23,09/05/2017 8:45,CFGHZ,ADSB NRP TCAS 7.1,ATC,CYYZ,I
66813363,D,SWG9762,B738,I ,CYYZ,23,09/05/2017 8:15,TNCM,0,09/05/2017 8:15,CGFEH,,ATC,CYYZ,I
66813367,A,ACA429,A321,I ,CYUL,A,09/05/2017 8:06,CYYZ,23,09/05/2017 8:06,CFGKN,TCAS,ATC,CYYZ,I
66813359,A,FJM252,B752,I ,MKJP,A,09/05/2017 7:53,CYYZ,23,09/05/2017 7:53,N567CA,OPR NATIONAL CARGO CUBA OVF PERMIT 6803,ATC,CYYZ,I
66813361,D,TSC380,A310,I ,CYYZ,23,09/05/2017 7:49,LIRF,0,09/05/2017 7:49,CGPAT,ADSB TCAS AGCS EQUIPPED CALL SIGN AIR TRANSAT RVR/175,ATC,CYYZ,I
66813360,D,EVA035,B77W,I ,CYYZ,23,09/05/2017 7:07,RCTP,0,09/05/2017 7:07,B16728,ADSB NRP TCAS II,ATC,CYYZ,I
66813033,D,ACA472,E190,I ,CYYZ,23,09/05/2017 6:54,CYOW,0,09/05/2017 6:54,CFHKP,TCAS,ATC,CYYZ,I
66813036,D,ROU1924,B763,I ,CYYZ,23,09/05/2017 6:51,EGKK,0,09/05/2017 6:51,CGDUZ,ADSB TCAS 7.1 OPERATED ON BEHALF OF ACA,ATC,CYYZ,I
66813025,D,JZA615,DH8A,I ,CYYZ,23,09/05/2017 6:45,CYSB,0,09/05/2017 6:45,CGJIG,,ATC,CYYZ,I
66813015,D,WEN3219,DH8D,I ,CYYZ,23,09/05/2017 6:44,CYQT,0,09/05/2017 6:44,CGWEN,,ATC,CYYZ,I
66813003,D,ACA153,A321,I ,CYYZ,23,09/05/2017 6:39,CYYC,0,09/05/2017 6:39,CGIUE,TCAS,ATC,CYYZ,I
66813009,A,TSC474,A310,I ,CYUL,A,09/05/2017 6:36,CYYZ,23,09/05/2017 6:36,CGTSW,TCAS AGCS EQUIPPED CALLSIGN AIR TRANSAT RVR/175,ATC,CYYZ,I
66812983,D,CPA829,B77W,I ,CYYZ,23,09/05/2017 6:23,VHHH,0,09/05/2017 6:23,BKQE,ADSB ACAS II FLEXIBLE OPERATION,ATC,CYYZ,I
66812968,A,UAL391,B738,I ,KORD,A,09/05/2017 6:19,CYYZ,23,09/05/2017 6:19,N37277,,ATC,CYYZ,I
66812977,D,JZA547,DH8D,I ,CYYZ,23,09/05/2017 6:16,CYQT,0,09/05/2017 6:16,CFSRZ,,ATC,CYYZ,I
66812965,D,WEN3507,DH8D,I ,CYYZ,23,09/05/2017 6:15,CYXU,0,09/05/2017 6:15,CGKWE,,ATC,CYYZ,I
66812961,D,ACA622,A319,I ,CYYZ,23,09/05/2017 6:10,CYHZ,0,09/05/2017 6:10,CGBIP,TCAS,ATC,CYYZ,I
66812953,D,GGN7298,B190,I ,CYYZ,23,09/05/2017 6:08,KBDL,0,09/05/2017 6:08,CGAAU,,ATC,CYYZ,I
